Order ID,Order Date,Customer,Country,Region,Sales,Profit,Category,Quantity,Discount
ORD-2472,12/04/2022,Fatima Khan,UK,north ,1815.53,1285.32,tech,8,0.43
ORD-1030,21/02/2020,Alice Brown,india ,East,2747.04,1115.84,Furniture ,1,0.2
ORD-2182,11/08/2020,Chen Zhao,UK, SOUTH,1654.12,605.02,Office Supplies,10,0.13
ORD-1521,15/05/2022,Alice Brown,Germany,South,580.44,-432.6,Furniture ,15,0.21
ORD-8501,23/11/2022,Olivia Martin,UK,,1252.34,67.33,,5,0.05
ORD-3632,27/11/2021,Fatima Khan,Germany,Central,295.57,-432.85,,3,0.33
ORD-5909,09/09/2024,John Smith,india ,West,2757.16,1453.76,tech,2,0.28
ORD-9768,07/04/2022,Maria Garcia,Australia,Central,2196.24,754.06,Office Supplies,15,0.27
ORD-5889,25/02/2025,Alice Brown,USA,Central,2953.68,200.8,Furniture,7,0.19
ORD-3435,13/05/2022,Maria Garcia,Germany,Central,2998.26,314.39,Furniture ,4,0.46
ORD-8315,21/12/2018,John Smith,Australia,South,2022.86,675.3,Office Supplies,14,0.1
ORD-3532,21/05/2018,Ava Thomas,,Central,3774.62,536.34,Technology,4,0.23
ORD-5767,17/01/2022,Li Wei,india ,South,232.57,290.5,Technology,13,0.31
ORD-8213,12/05/2025,Fatima Khan,,West,3605.37,-311.92,Office Supplies,13,0.19
ORD-7954,06/04/2025,Ravi Kumar,Canada,North,2276.81,1430.54,Furniture,4,0.16
ORD-5761,10/12/2021,Chen Zhao,USA,East,4836.15,1263.28,tech,7,0.12
ORD-4001,18/08/2020,John Smith,Australia,North,4076.6,73.84,Furniture ,11,0.48
ORD-7689,18/07/2020,Ravi Kumar,,South,1488.45,910.69,Technology,9,0.44
ORD-5804,15/12/2022,Li Wei,india ,West,3756.3,1181.68,Furniture,8,0.07
ORD-1448,10/02/2024,Liam Wilson,Germany, SOUTH,1635.98,,tech,12,0.2
ORD-8098,06/08/2021,Maria Garcia,,West,1210.43,95.05,Furniture,13,0.4
ORD-8880,23/07/2020,Chen Zhao,USA,East,4307.41,,Furniture ,13,0.47
ORD-6392,04/08/2019,John Smith,USA,north ,2213.63,199.04,Office Supplies,7,0.27
ORD-1940,05/05/2023,Chen Zhao,India,South,717.41,725.86,Furniture,10,0.24
ORD-1962,19/10/2025,alice brown,UK, SOUTH,4442.42,1335.96,Office Supplies,11,0.16
ORD-7157,07/09/2020,Chen Zhao,india ,South,4994.19,796.06,tech,1,0.24
ORD-1105,04/10/2018,maria garcia,USA,,3089.82,294.59,Technology,12,0.06
ORD-2571,27/12/2022,Noah Taylor,Australia,East,2652.82,698.96,Furniture,5,0.05
ORD-1959,16/06/2020,Liam Wilson,Germany,East,3715.92,1450.92,tech,13,0.16
ORD-4452,12/01/2019,Olivia Martin,Australia,North,4472.17,545.84,Office Supplies,15,0.08
ORD-7128,06/10/2025,john smith,Canada,,4362.05,229.54,Technology,3,0.31
ORD-7424,03/07/2019,Ava Thomas,,South,1516.19,188.04,,9,0.48
ORD-3143,30/01/2018,Chen Zhao,india ,South,1295.64,391.81,Furniture ,11,0.19
ORD-8664,04/08/2025,Olivia Martin,UK,East,1460,,Office Supplies,15,0.09
ORD-5814,28/03/2025,David Johnson,Germany,Central,4295.35,-338.67,Technology,5,0.27
ORD-9871,22/07/2020,Ava Thomas,,Central,221.53,551.59,Furniture,10,0.04
ORD-5075,27/01/2021,Liam Wilson,,,3209.54,1072.17,Technology,9,0.07
ORD-1022,31/01/2018,Maria Garcia,India,north ,4509.24,-178.19,tech,15,0.27
ORD-7349,06/11/2024,Ava Thomas,India,,187.07,-144.1,Furniture ,5,0.2
ORD-8497,08/03/2022,Ava Thomas,,north ,1126.8,,,2,0.39
ORD-7892,16/11/2019,john smith,india ,north ,2239.64,532.97,Office Supplies,14,0.35
ORD-9570,06/12/2025,Alice Brown,USA,South,4373.32,-363.44,tech,10,0.03
ORD-7506,18/05/2025,Fatima Khan,India,South,2102.49,1072.75,Furniture,12,0.01
ORD-7220,23/06/2025,Chen Zhao,UK,East,1053.55,,Technology,8,0.11
ORD-6811,08/02/2021,Fatima Khan,India, SOUTH,2778.46,260.74,tech,3,0.03
ORD-1436,28/05/2020,Liam Wilson,Germany,South,2239.2,-494.68,Furniture,1,0.31
ORD-4217,16/10/2019,Li Wei,India,,287.45,-432.83,Technology,5,0.13
ORD-6765,15/09/2021,Ava Thomas,UK,East,3665.83,-355.12,,9,0.22
ORD-1581,03/05/2021,Fatima Khan,,North,3444.35,92.35,Technology,2,0.48
ORD-8898,20/04/2024,John Smith,india ,North,4816.67,325.22,,10,0.11
ORD-6795,29/01/2024,Liam Wilson,USA, SOUTH,4742.83,1364.84,tech,11,0.2
ORD-3314,01/06/2022,Fatima Khan,Germany,East,1425.67,1141.15,tech,11,0.31
ORD-2562,18/10/2019,Maria Garcia,Germany,West,1566.58,1404.24,tech,15,0.01
ORD-9926,19/08/2023,Ravi Kumar,UK,West,1486.79,57.37,Furniture,12,0.18
ORD-4799,29/06/2023,Chen Zhao,India,north ,1006.47,408.63,tech,8,0.09
ORD-1869,06/08/2021,Fatima Khan,USA,SOUTH,3332.49,330.12,Office Supplies,8,0.32
ORD-9970,13/10/2020,John Smith,Canada,West,3082.85,-488.66,tech,11,0.22
ORD-9062,16/11/2021,Maria Garcia,USA,north ,463.29,1169.79,Office Supplies,15,0.26
ORD-4995,30/12/2022,Chen Zhao,USA,CENTRAL,2643.02,622.02,Technology,11,0.02
ORD-3119,07/04/2018,David Johnson,Germany,north ,2870.98,741.87,Furniture,7,0.31
ORD-6701,05/11/2024,David Johnson,india ,South,2643.81,1220.17,Technology,3,0.38
ORD-2690,20/07/2018,Fatima Khan,,Central,1063.07,609.16,,4,0.11
ORD-6697,14/06/2018,Maria Garcia,Australia, SOUTH,172.83,381.97,,9,0.12
ORD-7597,18/02/2023,Olivia Martin,India,East,2598.51,960.79,Office Supplies,12,0.09
ORD-4091,19/10/2023,Fatima Khan,USA,Central,3664.42,687.51,tech,10,0.41
ORD-3252,09/01/2020,Liam Wilson,,north ,3583.38,1294.91,tech,12,0.07
ORD-9456,14/08/2023,Alice Brown,India,,2344.73,835.09,Technology,1,0.15
ORD-4392,02/02/2018,Chen Zhao,Canada,North,790.5,378.61,tech,9,0.36
ORD-1127,08/04/2025,Maria Garcia,Canada,north ,4392.04,106.69,Furniture,5,0.13
ORD-6221,18/05/2019,John Smith,Canada,East,116.3,1209.92,Furniture,1,0.14
ORD-4108,19/02/2018,David Johnson,Germany,North,2718.43,-92.39,Furniture ,15,0.14
ORD-3789,02/10/2020,Alice Brown,Germany,East,2264.54,288.88,Technology,4,0.47
ORD-2296,26/05/2024,David Johnson,Germany, SOUTH,1341.43,428.77,tech,11,0.44
ORD-6439,02/01/2021,Ava Thomas,Canada,East,1987.92,554.82,Furniture ,1,0.08
ORD-2698,02/06/2021,Alice Brown,india ,North,456.42,-236.85,,1,0.2
ORD-8926,07/07/2018,John Smith,UK,north ,324.29,-49.43,Furniture,7,0.11
ORD-2700,04/07/2023,Ravi Kumar,,north ,252.57,-387.79,tech,6,0.02
ORD-3655,28/06/2025,Ava Thomas,Germany,north ,2911.7,898.56,,14,0
ORD-5536,06/10/2020,Olivia Martin,Germany,north ,231.23,285.23,tech,7,0.5
ORD-3492,30/06/2020,Li Wei,Germany,West,2568.47,262.84,Office Supplies,5,0
ORD-8754,02/07/2024,ravi kumar,,NONE,497.22,,tech,5,0
ORD-3986,01/05/2019,Maria Garcia,india ,South,168.62,-57.82,Furniture,9,0.19
ORD-2091,17/02/2019,David Johnson,Australia,,2728.37,913.73,Furniture,13,0.39
ORD-3107,27/11/2021,Li Wei,Canada,North,2841.59,434.88,Office Supplies,12,0.42
ORD-6802,09/12/2019,Fatima Khan,USA, SOUTH,1207.98,1049.27,tech,4,0.11
ORD-7233,01/09/2019,Li Wei,,North,631.39,-317.42,Furniture,7,0.15
ORD-3182,05/07/2020,John Smith,India,Central,,-406.59,Furniture,10,0.2
ORD-7523,22/03/2023,Alice Brown,UK,South,189.24,1172.36,Furniture,6,0.47
ORD-9571,01/10/2021,John Smith,,South,699.34,504.61,,12,0.39
ORD-6650,08/03/2020,Noah Taylor,India, SOUTH,4761.28,-384.94,,7,0.36
ORD-1598,06/11/2021,Noah Taylor,,Central,1740.01,1148.81,Furniture ,9,0.26
ORD-4156,14/10/2018,li wei,Canada,north ,2702.46,488.87,tech,1,0.06
ORD-4730,22/10/2020,Maria Garcia,, SOUTH,2963.9,378.15,Furniture,4,0.45
ORD-7202,14/08/2021,Alice Brown,Canada,Central,422.82,6.78,Furniture,11,0.47
ORD-1261,12/02/2021,Li Wei,india ,West,1644.14,445.75,,7,0.35
ORD-6826,23/12/2019,Li Wei,USA,,43.69,741.79,Furniture,3,0.44
ORD-8429,22/06/2020,Noah Taylor,,Central,2911.72,1234.89,Furniture,2,0.09
ORD-7910,25/09/2024,Li Wei,India, SOUTH,45.79,-92.62,Furniture ,9,0.46
ORD-4172,14/11/2024,Alice Brown,USA,north ,1731.8,-315.74,tech,11,0.44
ORD-4205,04/12/2020,Liam Wilson,USA,north ,60.02,,tech,9,0.41
ORD-8402,29/01/2022,Liam Wilson,,,2200.79,207.72,tech,9,0.22
ORD-8072,17/04/2020,Fatima Khan,Australia,East,360.42,1033.84,Furniture,8,0.16
ORD-8197,27/07/2019,Ravi Kumar,UK,north ,4689.26,51.3,Furniture,2,0.39
ORD-4209,22/02/2022,Fatima Khan,Australia, SOUTH,3841.44,269.23,,3,0.01
ORD-4772,21/08/2018,Chen Zhao,Australia,CENTRAL,3211.42,1091.53,Furniture,2,0.41
ORD-1156,18/02/2018,Ava Thomas,India,,589.96,843.27,Furniture,13,0.45
ORD-7236,08/09/2020,Liam Wilson,UK, SOUTH,2549.16,1044.79,Technology,13,0.33
ORD-1335,02/11/2020,David Johnson,Germany,North,898.47,1495.3,Furniture,15,0.24
ORD-5178,05/01/2019,Noah Taylor,india , SOUTH,156.35,1304.41,Furniture ,6,0.4
ORD-7587,23/04/2020,Fatima Khan,india , SOUTH,1729.38,104.89,Office Supplies,6,0.31
ORD-2380,15/01/2021,Alice Brown,Canada, SOUTH,4672.74,58.84,tech,9,0.41
ORD-9750,16/05/2025,David Johnson,India,East,2592.27,175.62,Furniture,8,0.48
ORD-8774,30/12/2021,Li Wei,UK,South,3272.71,-402.5,,5,0.28
ORD-1174,20/04/2023,Ava Thomas,, SOUTH,2549.57,282.3,Furniture ,15,0.45
ORD-8401,09/01/2022,Maria Garcia,Australia,West,718.88,1120.3,Technology,9,0.47
ORD-7337,31/03/2021,John Smith,USA,North,35.21,15.02,Furniture,5,0.22
ORD-1675,20/09/2023,Alice Brown,India,North,4652.42,432.22,,3,0.11
ORD-2166,27/07/2019,John Smith,India,Central,2607.9,492.27,Office Supplies,11,0.34
ORD-3599,14/02/2018,David Johnson,india ,South,516.83,-125.78,Technology,13,0.05
ORD-4733,14/12/2025,Liam Wilson,Germany,North,502.43,764.15,,4,0.22
ORD-5826,29/06/2023,Chen Zhao,UK,South,3531.76,-114.72,tech,6,0.25
ORD-3845,05/12/2023,Maria Garcia,Australia,north ,2783.05,421.86,,10,0.14
ORD-5750,25/08/2024,David Johnson,Australia,West,2757.57,-248.65,Technology,13,0.18
ORD-1316,19/04/2021,Liam Wilson,Germany,,4870.45,264.54,Office Supplies,5,0.41
ORD-9762,15/12/2019,Liam Wilson,Canada, SOUTH,1501.59,698.76,tech,6,0.46
ORD-5511,17/04/2022,Liam Wilson,,North,,356.92,Office Supplies,11,0.38
ORD-7581,29/08/2020,Noah Taylor,India,East,2778.64,583.75,Technology,3,0.33
ORD-9623,30/10/2019,Alice Brown,UK,,4809.28,-58.61,Technology,12,0.16
ORD-2104,19/05/2025,Li Wei,USA, SOUTH,3901.14,1336.72,Office Supplies,8,0.25
ORD-7669,25/07/2021,Ava Thomas,USA, SOUTH,2158.31,-11.14,Furniture ,8,0.47
ORD-7197,03/02/2019,Fatima Khan,UK, SOUTH,384.15,66.57,Furniture ,1,0.01
ORD-5464,30/04/2023,Alice Brown,,West,3756.5,383.7,Office Supplies,5,0.32
ORD-8151,23/12/2024,John Smith,Germany, SOUTH,893.37,453.77,,8,0.39
ORD-8585,31/08/2018,Liam Wilson,Germany,Central,,1281.22,Technology,13,0.28
ORD-7710,04/05/2020,Fatima Khan,Germany,East,1401.42,702.8,Technology,4,0.23
ORD-9748,23/04/2020,Alice Brown,Germany,north ,2919.32,142.7,Furniture,2,0.34
ORD-4955,31/07/2022,Chen Zhao,USA,,4002.06,-498.19,tech,7,0.17
ORD-4824,14/10/2018,Olivia Martin,Australia,West,2304.31,-229.78,Furniture,10,0.07
ORD-2990,13/10/2023,Li Wei,UK,South,862.64,68.16,Technology,7,0.25
ORD-3084,09/06/2022,Liam Wilson,Australia,,2450.15,991.44,,12,0.48
ORD-1563,22/04/2021,Fatima Khan,india ,North,1035.16,365.84,Furniture ,12,0.11
ORD-9436,04/02/2022,Alice Brown,,North,2112.8,855.19,Furniture ,12,0.44
ORD-4098,19/08/2019,Fatima Khan,Germany,north ,2471.29,1253.86,tech,4,0.11
ORD-6216,03/06/2018,Ravi Kumar,india ,South,804.29,1126.24,,5,0.18
ORD-8000,01/04/2024,Chen Zhao,India,north ,978.74,-127.99,tech,7,0.24
ORD-2407,13/05/2025,Fatima Khan,Canada,West,2554.29,942.07,Office Supplies,14,0.27
ORD-1549,07/09/2025,Alice Brown,,South,2776.09,1101.8,tech,8,0.12
ORD-7659,01/03/2025,Liam Wilson,,East,989.4,787.44,Furniture,10,0.39
ORD-8132,03/09/2025,Ravi Kumar,Australia,Central,952.44,-55.08,Furniture,3,0.22
ORD-4758,27/09/2020,John Smith,Germany,South,3954.25,493.56,Technology,10,0.12
ORD-7769,07/01/2023,Alice Brown,Australia,Central,1827.06,1070.91,Technology,12,0.44
ORD-6020,26/01/2020,Fatima Khan,,,359.38,-182.65,Technology,5,0.25
ORD-2176,24/10/2025,Ava Thomas,Germany,Central,4283.29,-436.48,Furniture,4,0.28
ORD-3889,03/12/2019,Chen Zhao,,West,4972.37,1317.63,Furniture ,5,0.45
ORD-4384,09/04/2023,Maria Garcia,Australia,North,2647.17,265.18,,15,0.47
ORD-8149,02/02/2022,David Johnson,Australia,north ,1610.45,1250.07,tech,3,0.04
ORD-9330,04/02/2025,Noah Taylor,,Central,,82.63,,5,0.31
ORD-3721,31/03/2018,Liam Wilson,India,East,825.12,1480.33,Furniture,8,0.22
ORD-7830,22/12/2024,Chen Zhao,india ,West,645.18,1095.18,Furniture ,7,0.36
ORD-3694,21/12/2022,Li Wei,Canada,Central,65.79,-259.23,Office Supplies,2,0.07
ORD-6029,03/10/2018,Olivia Martin,India,South,2213.53,-191.72,,5,0.12
ORD-3782,24/04/2023,Ava Thomas,india ,North,3516.15,1017.68,Technology,2,0.04
ORD-7194,11/04/2024,John Smith,india ,Central,116.15,-443.57,tech,15,0.4
ORD-3102,01/04/2018,Liam Wilson,UK,West,4026.85,21.49,tech,9,0.46
ORD-5212,02/06/2025,Noah Taylor,USA,,860.98,-14.47,Office Supplies,13,0.39
ORD-2904,08/10/2019,Li Wei,Germany, SOUTH,4673.38,-228.53,Technology,9,0.45
ORD-1814,17/08/2022,Fatima Khan,Australia,North,860.42,-370.26,Technology,1,0.3
ORD-4084,11/05/2019,Alice Brown,,North,1759.34,142.54,Furniture,9,0.28
ORD-1099,25/01/2019,Chen Zhao,Germany,,2000.02,1086.46,Furniture ,11,0.38
ORD-1472,24/06/2019,Noah Taylor,UK,,4774.26,389.11,Office Supplies,13,0.1
ORD-7928,31/03/2020,Li Wei,,Central,2051.69,337.28,Furniture,7,0.21
ORD-7607,04/08/2025,Fatima Khan,,north ,2676.71,1018.7,tech,8,0.03
ORD-5273,25/07/2023,Liam Wilson,india , SOUTH,593.73,552.76,tech,6,0.38
ORD-3148,20/05/2018,Ravi Kumar,USA,,4579.05,-73.1,tech,13,0.36
ORD-5671,07/04/2024,Maria Garcia,,South,2191.27,241.58,Technology,12,0.15
ORD-5685,13/02/2024,Li Wei,UK,north ,13.69,493.98,Furniture ,2,0.08
ORD-2154,27/10/2023,Chen Zhao,Australia, SOUTH,4515.47,,tech,7,0.45
ORD-5507,05/11/2023,Noah Taylor,Australia,North,4955.12,-103.26,Office Supplies,3,0.04
ORD-5121,20/07/2020,Chen Zhao,Australia, SOUTH,2114.58,833.72,,3,0.12
ORD-6625,11/04/2021,Alice Brown,India,Central,2743.89,421.69,Furniture,14,0.48
ORD-7886,06/07/2020,Noah Taylor,Canada,South,1257.36,-384.89,Technology,15,0.45
ORD-7884,27/08/2024,Ava Thomas,,north ,4944,1438.55,Furniture,13,0.03
ORD-8950,15/08/2025,David Johnson,India,north ,3879.43,651.12,tech,7,0.03
ORD-9205,25/12/2021,David Johnson,,West,2871.59,1058.21,tech,4,0.16
ORD-8938,26/06/2024,Fatima Khan,Canada, SOUTH,592.24,31.08,Furniture ,14,0.5
ORD-4210,19/08/2020,Noah Taylor,india ,South,13.53,-327.19,Office Supplies,6,0.32
ORD-9640,26/11/2020,Olivia Martin,India,West,4897.26,-234.44,Furniture,14,0.05
ORD-1719,10/11/2021,Liam Wilson,,West,1254.15,1290.31,Technology,8,0.38
ORD-1327,08/07/2022,Noah Taylor,india ,north ,3445.56,,Office Supplies,15,0.39
ORD-6239,26/06/2022,Fatima Khan,Canada, SOUTH,764.49,331.8,Furniture ,13,0.09
ORD-5682,28/03/2018,Liam Wilson,USA,East,82.36,236.93,Office Supplies,3,0.43
ORD-9230,11/03/2021,David Johnson,Canada,South,4432.46,1171.73,tech,13,0.21
ORD-8965,17/05/2023,Ravi Kumar,USA,North,4541.24,253.5,,3,0.5
ORD-8856,15/12/2018,Ava Thomas,india ,North,4492.82,72.82,Technology,13,0.34
ORD-6012,22/07/2019,Noah Taylor,india ,Central,2273.03,309.28,Technology,2,0.44
ORD-7571,03/07/2020,Chen Zhao,Germany,,1328.03,446.6,Furniture,7,0.33
ORD-9176,02/03/2020,Maria Garcia,,West,2846.84,808.27,Furniture,4,0.17
ORD-2734,10/05/2022,Chen Zhao,Germany,north ,2748.32,-223.89,Technology,10,0.45
ORD-4146,05/01/2022,Maria Garcia,Germany,North,249.27,1169.11,Office Supplies,13,0.15
ORD-5296,11/01/2020,Liam Wilson,Germany,Central,4477.18,744.22,,8,0.29
ORD-2489,13/01/2022,Li Wei,USA,East,3379.28,-427.76,,10,0.17
ORD-7252,15/05/2024,John Smith,india ,North,4219.94,,Office Supplies,7,0.42
ORD-3491,27/06/2020,Fatima Khan,india ,Central,2560.84,-189.47,Furniture ,6,0.42
ORD-2647,13/03/2022,Alice Brown,USA, SOUTH,1380.9,-389.19,tech,9,0.35
ORD-5867,03/11/2022,Maria Garcia,india ,South,3898.1,1212.84,Furniture,8,0.23
ORD-8327,29/10/2023,Alice Brown,Australia,north ,2310.19,1462.19,tech,4,0.47
ORD-6060,08/07/2020,Maria Garcia,Australia,East,3841.15,1258.39,,6,0.19
ORD-4274,13/07/2021,Maria Garcia,Canada,West,1513.23,-262.02,Furniture ,15,0.09
ORD-7199,11/01/2022,David Johnson,, SOUTH,2960.71,1420.47,tech,15,0.03
ORD-1009,15/01/2019,Ravi Kumar,india ,East,4967.81,432.6,Furniture,10,0.45
ORD-4449,13/12/2018,Noah Taylor,Australia,East,4428.62,599.36,Furniture ,15,0.4
ORD-8636,15/12/2019,David Johnson,,East,1207.01,452.7,Furniture,8,0.13
ORD-3565,27/07/2024,Alice Brown,India,North,4048.7,769.62,Furniture,8,0.39
ORD-8593,29/08/2025,Maria Garcia,,South,192.77,629.84,Furniture,6,0.44
ORD-6531,30/06/2021,Ravi Kumar,Germany,Central,4191.06,-269.33,Office Supplies,6,0.33
ORD-2557,12/05/2021,Maria Garcia,,north ,684.56,838.93,,14,0.11
ORD-2622,02/06/2020,Alice Brown,india ,South,1757.55,1365.03,tech,13,0.09
ORD-3914,28/03/2024,Li Wei,USA,North,1280.04,848.82,Furniture,13,0.31
ORD-2210,26/03/2025,Liam Wilson,Australia,East,4112.95,-379.64,Office Supplies,10,0.28
ORD-1267,28/09/2019,olivia martin,Germany,East,229.15,268.7,Furniture,9,0.1
ORD-9099,26/12/2021,Li Wei,UK,Central,3460.19,147.15,Furniture,5,0.05
ORD-9796,10/03/2021,Olivia Martin,,South,1276.27,1063.95,,11,0.23
ORD-3872,22/12/2023,Alice Brown,USA,Central,3977.83,256.03,Office Supplies,6,0.08
ORD-4049,24/03/2025,Alice Brown,india ,,4360.59,1020.85,Technology,10,0.12
ORD-1836,31/12/2021,Ravi Kumar,Germany,,4589.87,511.26,Technology,9,0.37
ORD-2390,12/05/2023,Alice Brown,UK,East,3117.97,172.25,Office Supplies,4,0.09
ORD-4239,11/08/2020,Ava Thomas,india , SOUTH,3484.01,80.09,Technology,12,0.15
ORD-8097,13/09/2019,John Smith,USA,West,2606.71,1086.39,tech,13,0.5
ORD-8576,08/01/2021,Maria Garcia,India,north ,3269.98,496.28,Furniture ,12,0.02
ORD-6937,05/04/2021,Olivia Martin,Germany,West,3264.73,-211.64,tech,6,0.38
ORD-5993,07/10/2019,Liam Wilson,India, SOUTH,2420.84,1250.73,tech,10,0.49
ORD-5395,06/07/2020,David Johnson,Canada,North,3467.3,156.57,,11,0.3
ORD-3840,13/07/2025,Fatima Khan,Germany,,344.15,-489.13,tech,2,0.29
ORD-8382,15/10/2023,Ava Thomas,Australia,North,3761.1,1279.16,Furniture ,5,0.42
ORD-3063,12/06/2025,Fatima Khan,India,North,2997.68,719.37,Technology,1,0.09
ORD-8118,28/08/2022,Alice Brown,, SOUTH,2226.47,-70.11,Furniture ,8,0.49
ORD-5465,21/10/2020,Fatima Khan,Canada,North,1006.7,-474.94,,14,0.01
ORD-6079,17/06/2024,Ava Thomas,, SOUTH,294.29,945.4,Office Supplies,12,0.48
ORD-6421,22/01/2022,Liam Wilson,USA,north ,3450.48,357.31,Furniture ,11,0.34
ORD-7751,22/07/2023,Ava Thomas,india ,East,3928.56,-401.5,Furniture,1,0.14
ORD-6059,27/02/2025,Ava Thomas,Australia,South,4829.14,-488.87,Technology,13,0.33
ORD-8079,05/12/2021,Ava Thomas,Australia,north ,3235.32,-103.95,Office Supplies,13,0.33
ORD-2232,16/09/2025,Olivia Martin,USA,West,795.65,-485.6,Furniture,14,0.45
ORD-5338,15/03/2020,Olivia Martin,USA,north ,4075.31,847.23,Furniture,9,0.06
ORD-4997,22/06/2024,Olivia Martin,India,South,1918.29,-206.11,Furniture,5,0.07
ORD-9398,24/09/2024,Ravi Kumar,Australia,North,1767.78,168.42,Furniture,6,0.28
ORD-2259,20/01/2025,Noah Taylor,India,Central,3269.73,1312.89,Office Supplies,7,0.11
ORD-6487,29/03/2023,Fatima Khan,Germany,West,152.02,-493.46,Furniture,8,0.18
ORD-6037,02/01/2022,Fatima Khan,,Central,346.49,238.08,tech,14,0.17
ORD-1143,07/03/2020,Liam Wilson,Australia,East,1752.25,70.18,Furniture,4,0.01
ORD-3374,19/04/2020,Noah Taylor,USA,,4215.27,400.69,Furniture ,15,0.37
ORD-4092,14/04/2023,Liam Wilson,Australia,Central,4534.24,305.12,Technology,8,0.22
ORD-4866,02/02/2018,Chen Zhao,India,north ,219.97,-380.17,Technology,10,0.23
ORD-5681,10/09/2025,Ava Thomas,Germany,,1573.23,858.45,Furniture ,8,0.19
ORD-7474,15/09/2019,David Johnson,india ,north ,4005.75,708.14,Technology,4,0.38
ORD-7368,31/12/2022,Fatima Khan,india , SOUTH,29.85,428.43,,10,0.42
ORD-9355,07/10/2024,Ava Thomas,Australia,South,2942.04,-308.01,Office Supplies,9,0
ORD-9588,11/12/2018,Chen Zhao,Germany,East,1311.7,-213.22,Office Supplies,2,0.07
ORD-1394,07/01/2022,Liam Wilson,,West,4762.74,888.62,Office Supplies,6,0.41
ORD-1293,15/12/2022,David Johnson,Australia,north ,1053.37,170,,9,0.07
ORD-5472,22/08/2024,Alice Brown,UK, SOUTH,4396.33,80.48,tech,3,0.2
ORD-4512,17/11/2023,Maria Garcia,,north ,1259.19,-485.12,tech,13,0.21
ORD-5765,13/04/2018,Noah Taylor,Australia, SOUTH,3852.98,813.43,Office Supplies,3,0.29
ORD-8156,24/04/2021,Noah Taylor,Australia,Central,3644.38,611.51,tech,12,0.21
ORD-8572,04/11/2021,John Smith,,Central,4004.72,1152.07,Furniture ,8,0.23
ORD-7920,14/04/2022,Fatima Khan,Canada,South,610.75,1182.17,Office Supplies,1,0.36
ORD-3405,16/10/2023,alice brown,,North,4098.45,1418.56,Furniture,6,0.38
ORD-2803,21/10/2025,Noah Taylor,USA,north ,2292.18,1036.74,Furniture ,14,0.27
ORD-2185,16/05/2018,Li Wei,india ,,3000,753.96,Office Supplies,13,0.43
ORD-6302,19/04/2019,John Smith,USA,West,4126.01,1451.81,tech,1,0.17
ORD-6325,16/02/2020,Maria Garcia,India,North,2412.59,1134.36,Furniture,5,0.35
ORD-9895,14/09/2024,Li Wei,india ,Central,2852.04,948,Technology,4,0.13
ORD-6924,03/02/2022,Alice Brown,USA,Central,768.74,590.43,Furniture,9,0.2
ORD-3076,14/06/2023,David Johnson,Germany,WEST,2708.08,1038.93,,12,0.3
ORD-7073,10/09/2019,Fatima Khan,USA, SOUTH,1250.04,582.4,Furniture ,13,0.09
ORD-7861,06/07/2020,Alice Brown,Germany,East,3831.78,-227.99,Office Supplies,4,0.05
ORD-8982,10/12/2020,Alice Brown,Canada,Central,3380.41,-167.76,Office Supplies,6,0.18
ORD-8713,20/11/2021,Li Wei,USA,North,828.78,-89.35,Technology,7,0.43
ORD-3566,18/06/2025,Fatima Khan,india ,North,987.18,470.02,Technology,12,0.4
ORD-6759,16/05/2020,Olivia Martin,India,North,4935.95,-392.76,tech,12,0.07
ORD-1746,15/01/2024,Noah Taylor,India, SOUTH,1674.14,1263.44,Furniture,6,0.18
ORD-3989,01/05/2022,Noah Taylor,,North,4285.07,-154.21,Office Supplies,4,0.41
ORD-3593,23/03/2025,Alice Brown,,,1347.52,179.83,Technology,14,0.16
ORD-4948,29/12/2024,Chen Zhao,Canada,,4164.81,-23.69,Furniture,13,0.07
ORD-3039,18/03/2023,Olivia Martin,Australia,North,4998.69,191.47,Furniture,6,0.47
ORD-8540,16/07/2022,Chen Zhao,India,South,733.95,681.27,Furniture ,4,0.11
ORD-7439,05/04/2018,Ravi Kumar,Canada,East,2439.16,557.86,tech,3,0.22
ORD-8795,25/09/2023,Noah Taylor,Canada, SOUTH,3129.74,1100.76,,2,0.45
ORD-9674,14/07/2020,Chen Zhao,India, SOUTH,3673.92,286.38,Furniture,10,0.29
ORD-8162,08/11/2019,Maria Garcia,,north ,3346.71,-392.94,,2,0.02
ORD-8267,12/10/2019,Fatima Khan,Germany,north ,2968.63,263.24,tech,5,0.5
ORD-7927,28/09/2018,Ava Thomas,Germany,East,4214.98,456.06,Office Supplies,13,0.2
ORD-4647,08/04/2022,Alice Brown,Australia,West,2132.82,-25.48,Furniture ,5,0.23
ORD-1922,24/05/2022,Liam Wilson,,,1517.75,592.85,Technology,15,0.03
ORD-9370,14/10/2024,Olivia Martin,UK,,2743.79,-119.24,,7,0.28
ORD-9628,02/01/2024,Fatima Khan,Germany,Central,2671.33,264.73,tech,2,0.4
ORD-6273,04/07/2023,Maria Garcia,Germany,CENTRAL,4271.97,1384.96,Office Supplies,7,0.16
ORD-5312,16/11/2018,Olivia Martin,India,North,,844.76,Furniture,2,0.33
ORD-1214,11/03/2020,John Smith,Australia,East,4128.27,-499.38,Furniture,8,0.24
ORD-9213,18/02/2023,Alice Brown,Canada, SOUTH,4647.22,991.47,tech,8,0.2
