OrderID,OrderDate,Customer,Country,Region,Sales,Profit,Category,Quantity,Discount,Profit_Margin
ORD-8368,2022-08-28,Chen Zhao,INDIA,North,4876.83,-496.06,tech,9,0.31,-0.1017177141708856
ORD-6446,2024-11-09,Olivia Martin,AUSTRALIA,north,4233.3,61.84,tech,12,0.41,0.014607989039283774
ORD-8381,2019-02-15,Noah Taylor,USA,SOUTH,4896.3,-273.13,tech,5,0.47,-0.05578293813696056
ORD-2690,2021-12-29,Fatima Khan,AUSTRALIA,Central,1412.15,-6.0,Furniture,5,0.22,-0.004248840420635201
ORD-1074,2018-08-27,Li Wei,CANADA,East,4645.43,522.44,Technology,13,0.32,0.11246321653754335
ORD-7651,2025-06-09,Maria Garcia,INDIA,West,3142.66,544.53,tech,3,0.23,0.17327041423507475
ORD-2580,2021-04-20,Maria Garcia,INDIA,West,3153.85,-256.23,tech,13,0.4,-0.08124355945907384
ORD-9584,2021-02-21,Olivia Martin,INDIA,SOUTH,1335.65,537.2,Office Supplies,10,0.16,0.40220117545764233
ORD-1421,2022-07-03,Ava Thomas,CANADA,East,2249.16,141.56,Furniture,1,0.25,0.06293905280193494
ORD-5096,2018-11-19,Chen Zhao,INDIA,West,1220.82,-225.05,Technology,1,0.32,-0.18434331023410497
ORD-3076,2024-05-02,Ravi Kumar,INDIA,SOUTH,4439.51,-380.18,Office Supplies,3,0.37,-0.08563557689925239
ORD-5841,2023-10-18,Ravi Kumar,CANADA,West,1296.85,1328.65,Furniture,7,0.01,1.024520954620812
ORD-6700,2024-12-09,David Johnson,GERMANY,SOUTH,572.23,1446.56,Technology,1,0.25,2.527934571763102
ORD-7308,2019-12-10,Ravi Kumar,GERMANY,SOUTH,107.78,1348.22,Technology,14,0.35,12.508999814436816
ORD-2215,2021-12-31,Liam Wilson,INDIA,West,368.73,356.73,Furniture,9,0.47,0.9674558620128549
ORD-8487,2024-07-05,Olivia Martin,UK,WEST,4479.24,486.12,Technology,3,0.06,0.10852733945937258
ORD-6859,2019-03-06,Ravi Kumar,USA,North,4021.49,896.49,tech,3,0.18,0.22292483631688753
ORD-5426,2025-07-19,Ava Thomas,GERMANY,South,137.36,691.34,Furniture,9,0.02,5.0330518345952235
ORD-4263,2022-06-30,Fatima Khan,INDIA,north,1111.71,-407.03,Furniture,13,0.3,-0.3661296561153538
ORD-4412,2021-12-20,Ava Thomas,INDIA,West,4555.95,500.22,tech,9,0.13,0.10979489021315857
ORD-5387,2020-08-21,Alice Brown,UK,East,4293.22,-423.88,Furniture,2,0.16,-0.09873241995518514
ORD-6602,2020-03-02,David Johnson,GERMANY,Central,1547.57,-135.21,Furniture,1,0.05,-0.08736923047099647
ORD-2484,2024-08-23,Olivia Martin,INDIA,SOUTH,2394.92,1385.58,Furniture,15,0.17,0.5785495966462345
ORD-2411,2019-09-13,John Smith,INDIA,north,1526.61,220.98,Technology,2,0.44,0.14475209778528897
ORD-1977,2023-06-26,Ava Thomas,GERMANY,north,2179.01,1324.88,tech,2,0.1,0.608019238094364
ORD-7375,2023-04-28,Maria Garcia,INDIA,East,4973.0,315.74,tech,5,0.25,0.0634908505932033
ORD-2296,2019-01-10,Li Wei,GERMANY,SOUTH,1125.36,1360.87,Office Supplies,13,0.34,1.209275254140897
ORD-2646,2024-03-13,Maria Garcia,CANADA,SOUTH,3407.03,-81.9,Furniture,10,0.23,-0.024038532093935187
ORD-2131,2018-02-21,Chen Zhao,INDIA,SOUTH,4545.07,281.87,Technology,3,0.04,0.06201664660830307
ORD-6345,2019-02-19,Li Wei,USA,SOUTH,2346.49,157.01,Office Supplies,7,0.09,0.06691270791693125
ORD-4722,2023-05-30,Chen Zhao,INDIA,North,3117.99,863.07,Furniture,7,0.21,0.2768033252191316
ORD-5518,2022-09-11,David Johnson,INDIA,East,49.64,1488.8,Technology,12,0.16,29.99194198227236
ORD-8433,2022-02-10,Noah Taylor,INDIA,Central,2561.37,394.27,Office Supplies,8,0.14,0.15392934250030257
ORD-4105,2020-01-20,David Johnson,INDIA,West,3860.95,231.06,tech,1,0.47,0.05984537484297906
ORD-5937,2022-01-13,John Smith,CANADA,North,2185.21,473.99,Furniture,13,0.19,0.2169082147711204
ORD-1216,2019-05-02,Alice Brown,INDIA,SOUTH,4429.05,-180.37,tech,11,0.02,-0.040724308824691524
ORD-8334,2019-01-11,Ava Thomas,AUSTRALIA,West,4033.48,973.89,tech,3,0.0,0.24145155052212977
ORD-7405,2022-11-29,Alice Brown,GERMANY,Central,111.6,681.89,Furniture,11,0.29,6.110125448028674
ORD-6730,2020-03-07,Noah Taylor,CANADA,SOUTH,243.5,1471.93,Technology,13,0.46,6.044887063655031
ORD-2351,2024-09-16,David Johnson,INDIA,West,1034.0,-471.62,tech,3,0.27,-0.4561121856866538
ORD-1727,2025-07-09,Li Wei,UK,South,2891.83,1004.22,Technology,14,0.03,0.3472610768959448
ORD-3516,2023-08-15,Fatima Khan,INDIA,Central,3148.23,718.44,Furniture,2,0.43,0.2282044196262662
ORD-6784,2022-04-26,Chen Zhao,USA,Central,2508.14,678.93,Furniture,4,0.08,0.27069088583112383
ORD-3557,2021-05-12,Noah Taylor,AUSTRALIA,SOUTH,2658.98,1025.39,Office Supplies,14,0.13,0.38563283665164844
ORD-2646,2025-11-09,Ava Thomas,INDIA,South,4829.3,403.46,tech,11,0.25,0.08354419895222909
ORD-1844,2022-08-23,Noah Taylor,CANADA,SOUTH,3266.08,170.31,Furniture,11,0.12,0.05214507911624945
ORD-1555,2023-11-27,Maria Garcia,CANADA,SOUTH,2332.39,1395.84,Technology,3,0.1,0.5984590913183473
ORD-2687,2019-08-06,Chen Zhao,UK,North,5.64,1107.1,Furniture,1,0.09,196.29432624113474
ORD-2618,2025-07-01,Fatima Khan,GERMANY,north,1799.36,209.8,tech,10,0.16,0.11659701227102971
ORD-8571,2020-05-08,Alice Brown,INDIA,North,3354.89,-235.27,Furniture,14,0.0,-0.07012748555094206
ORD-3703,2024-10-29,Li Wei,INDIA,West,2589.77,860.35,Technology,15,0.23,0.332210968541608
ORD-5500,2022-08-19,Noah Taylor,INDIA,north,254.74,1254.43,tech,3,0.09,4.924354243542435
ORD-1097,2018-04-24,John Smith,INDIA,SOUTH,2148.04,480.65,Technology,8,0.08,0.2237621273346865
ORD-8438,2021-02-06,David Johnson,INDIA,North,144.04,347.35,tech,12,0.01,2.4114829214107196
ORD-4884,2020-03-14,John Smith,GERMANY,Central,4701.78,405.42,Furniture,5,0.47,0.08622691831604201
ORD-7569,2025-05-29,David Johnson,CANADA,SOUTH,742.34,-36.11,tech,3,0.26,-0.04864347872942317
ORD-3576,2021-01-21,Maria Garcia,INDIA,north,4843.47,-158.4,Office Supplies,1,0.41,-0.032703825976004804
ORD-4104,2025-08-25,David Johnson,UK,West,1587.35,953.14,tech,5,0.0,0.6004598859734779
ORD-6785,2022-11-30,Noah Taylor,CANADA,West,1036.9,109.56,tech,12,0.12,0.10566110521747515
ORD-7781,2018-10-07,Chen Zhao,USA,SOUTH,4436.42,111.19,tech,12,0.28,0.025063001248754626
ORD-1129,2021-05-27,Chen Zhao,AUSTRALIA,East,2970.96,265.68,Office Supplies,6,0.49,0.08942564019710801
ORD-6749,2020-02-25,Chen Zhao,INDIA,East,2026.52,91.13,Office Supplies,9,0.11,0.04496871484120561
ORD-5483,2023-05-03,Li Wei,AUSTRALIA,North,4767.75,740.26,Office Supplies,2,0.17,0.1552640134235226
ORD-3661,2025-07-07,David Johnson,UK,north,1727.45,1124.39,Technology,2,0.3,0.6508958291122754
ORD-1994,2019-04-22,Alice Brown,AUSTRALIA,SOUTH,1602.54,80.1,tech,8,0.47,0.04998315174660227
ORD-6712,2022-04-22,John Smith,INDIA,SOUTH,4152.56,681.89,tech,6,0.33,0.16420954784518463
ORD-1880,2018-06-18,Fatima Khan,AUSTRALIA,SOUTH,782.42,-490.67,tech,15,0.34,-0.6271184274430613
ORD-7754,2024-03-08,Li Wei,INDIA,Central,1691.97,1345.27,Furniture,1,0.3,0.7950909295082064
ORD-1123,2025-12-22,Li Wei,AUSTRALIA,Central,3532.04,210.95,Furniture,3,0.43,0.059724691679595925
ORD-5958,2024-06-20,Noah Taylor,INDIA,Central,4453.52,-460.32,Office Supplies,1,0.12,-0.10336093696671396
ORD-9212,2023-01-08,Maria Garcia,GERMANY,SOUTH,1092.36,686.83,Office Supplies,8,0.22,0.6287579186348824
ORD-6469,2024-10-28,Noah Taylor,INDIA,SOUTH,1455.41,352.05,tech,7,0.32,0.24189060127386783
ORD-1848,2022-10-05,Fatima Khan,USA,West,2158.74,1318.93,tech,12,0.05,0.6109721411564154
ORD-6587,2023-06-27,Maria Garcia,INDIA,SOUTH,4574.65,1475.3,Technology,15,0.42,0.3224946170745303
ORD-3777,2019-03-01,Maria Garcia,CANADA,East,2526.34,1083.12,Furniture,15,0.32,0.42873089132895803
ORD-1981,2023-11-16,Ava Thomas,GERMANY,North,2028.33,220.34,tech,8,0.38,0.10863123850655466
ORD-7523,2020-02-06,Olivia Martin,AUSTRALIA,South,412.9,1039.25,Technology,13,0.11,2.516953257447324
ORD-4338,2025-12-27,Maria Garcia,INDIA,West,4160.2,838.14,tech,15,0.1,0.20146627565982406
ORD-7010,2019-06-30,Ravi Kumar,GERMANY,north,3509.81,758.6,tech,11,0.18,0.2161370558520262
ORD-9482,2025-12-09,Fatima Khan,USA,North,3814.92,242.61,Furniture,15,0.13,0.06359504262212576
ORD-9341,2023-04-21,Noah Taylor,UK,north,2508.14,-476.81,Furniture,3,0.14,-0.19010519681430807
ORD-7027,2024-08-25,Liam Wilson,AUSTRALIA,north,3389.28,1078.71,Office Supplies,11,0.3,0.3182711372326866
ORD-6387,2024-04-06,Ravi Kumar,CANADA,north,1819.74,395.22,Office Supplies,13,0.46,0.21718487256421248
ORD-8869,2021-05-27,Liam Wilson,GERMANY,SOUTH,2087.89,492.59,Furniture,3,0.17,0.23592718007174707
ORD-4099,2020-08-11,Fatima Khan,USA,Central,175.25,-359.34,Furniture,4,0.37,-2.0504422253922967
ORD-2172,2018-04-17,Fatima Khan,UK,Central,4862.69,-245.15,tech,3,0.37,-0.050414482518934996
ORD-5466,2021-08-23,John Smith,USA,north,3939.27,1035.69,Furniture,12,0.43,0.2629141947619737
ORD-5560,2021-02-25,Li Wei,CANADA,West,3627.72,974.12,Office Supplies,1,0.26,0.2685212750708434
ORD-7842,2020-05-21,Liam Wilson,USA,West,2377.46,474.39,tech,2,0.06,0.19953648010902392
ORD-2833,2021-08-07,Li Wei,GERMANY,North,4081.19,309.53,Furniture,1,0.39,0.07584307518150343
ORD-3862,2019-10-11,Liam Wilson,INDIA,SOUTH,1973.44,479.77,tech,9,0.07,0.24311354791632883
ORD-1327,2025-07-21,John Smith,GERMANY,SOUTH,2508.14,1131.54,tech,12,0.39,0.451147489363189
ORD-6444,2025-03-11,Liam Wilson,USA,north,1626.84,-293.98,Furniture,7,0.3,-0.18070615426225076
ORD-7094,2019-12-20,Olivia Martin,UK,north,4896.51,-35.24,tech,9,0.43,-0.0071969627346824576
ORD-6778,2018-07-08,Liam Wilson,USA,SOUTH,1357.83,1420.89,Technology,15,0.37,1.046441748967102
ORD-4580,2025-11-05,Chen Zhao,GERMANY,SOUTH,553.69,625.74,tech,14,0.26,1.1301269663530134
ORD-7202,2024-11-12,John Smith,CANADA,South,844.97,1044.4,Office Supplies,6,0.06,1.236020213735399
ORD-7169,2018-01-19,Li Wei,GERMANY,East,4677.97,462.55,tech,9,0.29,0.09887835963035248
ORD-2514,2025-09-26,maria garcia,INDIA,SOUTH,4861.78,688.78,Furniture,6,0.37,0.1416723915932025
ORD-6268,2022-12-02,Fatima Khan,INDIA,north,2508.14,919.64,Technology,1,0.08,0.36666249281330143
ORD-5657,2025-06-25,Noah Taylor,CANADA,North,3811.62,1168.73,tech,15,0.1,0.30662290574611323
ORD-3637,2020-04-10,Olivia Martin,GERMANY,SOUTH,1484.6,879.6,Office Supplies,3,0.49,0.5924828236562037
ORD-2608,2020-09-02,Olivia Martin,CANADA,north,2799.9,910.6,Office Supplies,14,0.11,0.325225900925033
ORD-2443,2021-03-31,Fatima Khan,INDIA,SOUTH,1407.9,572.2,Furniture,3,0.43,0.40642091057603524
ORD-7110,2025-03-09,Maria Garcia,CANADA,Central,700.83,90.23,tech,15,0.48,0.1287473424368249
ORD-3812,2022-06-08,Fatima Khan,AUSTRALIA,Central,1453.0,334.94,Furniture,10,0.26,0.2305161734342739
ORD-8229,2020-08-13,Ava Thomas,INDIA,Central,754.55,266.56,Office Supplies,6,0.21,0.3532701610231264
ORD-9937,2023-11-07,David Johnson,INDIA,SOUTH,380.08,1094.61,Office Supplies,3,0.26,2.8799463270890335
ORD-4812,2025-10-24,Ravi Kumar,GERMANY,West,1541.67,1022.84,tech,11,0.11,0.6634623492705961
ORD-3903,2021-08-25,Olivia Martin,CANADA,SOUTH,3181.33,-236.31,tech,5,0.06,-0.07428025385609163
ORD-6777,2020-07-19,Ravi Kumar,UK,East,2737.6,851.75,tech,1,0.19,0.3111301870251315
ORD-8299,2022-09-07,Maria Garcia,AUSTRALIA,north,2751.56,-390.46,tech,13,0.4,-0.14190495573420167
ORD-6122,2025-05-07,Li Wei,USA,Central,4066.58,871.6,Furniture,11,0.19,0.214332436592911
ORD-9767,2025-06-19,Olivia Martin,INDIA,north,1483.09,598.38,tech,5,0.13,0.40346843414762423
ORD-6361,2024-08-16,Maria Garcia,INDIA,SOUTH,3329.95,1426.47,Furniture,9,0.2,0.42837580143846005
ORD-3758,2025-09-01,Chen Zhao,AUSTRALIA,Central,3958.31,116.76,Office Supplies,9,0.4,0.02949743703752359
ORD-7313,2023-08-05,Liam Wilson,AUSTRALIA,north,426.36,-47.01,Technology,2,0.4,-0.11025893611032929
ORD-1055,2018-09-29,Fatima Khan,AUSTRALIA,SOUTH,2061.96,-67.41,Furniture,8,0.07,-0.03269219577489379
ORD-9486,2025-07-24,John Smith,GERMANY,South,1628.84,-439.03,Technology,3,0.14,-0.2695353748680042
ORD-9770,2020-09-29,Olivia Martin,AUSTRALIA,East,801.67,500.22,Furniture,1,0.05,0.6239724949999873
ORD-9915,2022-07-18,Liam Wilson,USA,Central,1703.03,-342.78,Technology,6,0.11,-0.20127654826984842
ORD-2608,2022-10-09,Noah Taylor,USA,North,590.01,-16.17,Furniture,13,0.09,-0.027406315147200898
ORD-8936,2024-10-18,Ravi Kumar,INDIA,Central,2196.64,1097.3,tech,8,0.44,0.49953565445407533
ORD-4981,2023-05-04,Chen Zhao,CANADA,West,1103.47,259.89,Furniture,2,0.07,0.2355206756866974
ORD-7126,2019-09-05,David Johnson,INDIA,SOUTH,3298.5,1151.99,Technology,3,0.41,0.3492466272548128
ORD-2832,2025-05-08,Noah Taylor,INDIA,North,2508.14,-164.82,Technology,7,0.02,-0.06571409689170582
ORD-1422,2019-08-14,Noah Taylor,INDIA,SOUTH,2768.1,1117.38,tech,3,0.03,0.4036631624580037
ORD-8932,2019-12-19,Fatima Khan,INDIA,SOUTH,1005.85,577.3,Furniture,9,0.08,0.5739424367450414
ORD-6122,2025-10-20,Maria Garcia,GERMANY,north,2069.17,550.56,Furniture,12,0.08,0.26607770265372105
ORD-2536,2018-01-17,Chen Zhao,AUSTRALIA,West,915.56,222.95,Furniture,6,0.24,0.24351216741666304
ORD-7687,2025-07-16,Noah Taylor,GERMANY,East,1828.09,500.22,tech,3,0.02,0.27362987055705124
ORD-6497,2020-01-20,Olivia Martin,INDIA,North,2508.14,-212.77,Technology,5,0.04,-0.08483186746540619
ORD-2222,2021-08-16,Alice Brown,AUSTRALIA,Central,1114.17,45.27,Furniture,12,0.39,0.04063114246479442
ORD-8359,2023-03-28,Chen Zhao,UK,SOUTH,2142.72,90.63,Office Supplies,3,0.48,0.04229670698924731
ORD-7181,2022-07-11,Li Wei,GERMANY,SOUTH,4267.82,482.99,Technology,12,0.21,0.11317018993303374
ORD-9364,2021-06-03,David Johnson,AUSTRALIA,Central,1553.7,1038.71,tech,3,0.08,0.6685396151123125
ORD-3438,2020-06-11,Ravi Kumar,INDIA,North,2884.06,509.98,Furniture,4,0.1,0.17682711177992136
ORD-8582,2020-08-15,David Johnson,INDIA,SOUTH,3827.36,250.37,tech,14,0.1,0.06541584799966557
ORD-8515,2023-03-16,Chen Zhao,CANADA,north,299.72,-252.32,tech,9,0.09,-0.8418523955691978
ORD-4668,2021-04-10,Li Wei,UK,SOUTH,3692.19,1284.18,Furniture,8,0.47,0.34780983643853647
ORD-4563,2021-10-16,Ravi Kumar,USA,Central,81.02,114.52,Furniture,12,0.39,1.4134781535423353
ORD-4607,2021-01-11,Ava Thomas,GERMANY,West,927.49,1369.97,Office Supplies,15,0.1,1.4770725290838715
ORD-2165,2021-09-20,Noah Taylor,USA,CENTRAL,4752.52,1022.63,tech,1,0.45,0.21517636958918634
ORD-4644,2025-05-12,John Smith,USA,East,4179.09,-409.01,Office Supplies,4,0.41,-0.0978705890516835
ORD-8479,2023-08-22,Ravi Kumar,INDIA,Central,1707.04,389.09,tech,8,0.17,0.22793256162714406
ORD-2219,2021-12-28,David Johnson,INDIA,West,2841.12,474.88,Furniture,11,0.5,0.16714535112913217
ORD-6504,2025-09-24,Fatima Khan,INDIA,SOUTH,422.98,133.09,tech,2,0.32,0.3146484467350702
ORD-5682,2023-07-02,John Smith,CANADA,SOUTH,71.24,609.53,tech,12,0.35,8.556007860752386
ORD-6665,2025-08-26,Fatima Khan,INDIA,SOUTH,1690.16,-217.11,Furniture,2,0.07,-0.1284552941733327
ORD-9334,2025-08-01,Fatima Khan,UK,SOUTH,1508.17,1407.9,Furniture,2,0.28,0.9335154525020389
ORD-3303,2018-03-16,Olivia Martin,USA,North,2385.62,449.54,tech,9,0.2,0.18843738734584722
ORD-2832,2020-05-21,Li Wei,INDIA,Central,2728.39,1206.93,tech,5,0.34,0.4423597799434832
ORD-4137,2025-06-24,Fatima Khan,AUSTRALIA,West,1222.54,907.27,tech,15,0.25,0.7421188672763264
ORD-4062,2020-10-03,Olivia Martin,INDIA,north,1557.73,1093.23,Technology,6,0.0,0.7018096846051627
ORD-7420,2019-01-21,Chen Zhao,AUSTRALIA,East,2508.14,730.41,tech,13,0.18,0.2912160751769861
ORD-6990,2019-03-21,Olivia Martin,UK,North,3586.61,1474.54,Furniture,14,0.07,0.411123595818893
ORD-8810,2019-05-08,Maria Garcia,INDIA,north,3833.39,-350.52,tech,11,0.41,-0.09143864829824254
ORD-4825,2025-04-27,Maria Garcia,GERMANY,Central,470.81,1127.41,Furniture,10,0.41,2.3946177863681744
ORD-4798,2022-05-01,Maria Garcia,GERMANY,East,4731.82,567.1,Furniture,12,0.21,0.11984817681145946
ORD-4773,2020-11-14,John Smith,GERMANY,East,507.68,1291.58,tech,12,0.37,2.544082886857863
ORD-2165,2020-04-02,Ravi Kumar,INDIA,north,89.02,288.84,tech,3,0.03,3.2446641204223767
ORD-1517,2024-11-29,Alice Brown,UK,East,2831.9,745.42,tech,3,0.35,0.26322257141848227
ORD-4167,2024-02-27,Noah Taylor,GERMANY,SOUTH,1684.51,-158.48,tech,14,0.18,-0.09408077126285981
ORD-5948,2018-04-08,Chen Zhao,INDIA,Central,1385.92,500.22,Office Supplies,2,0.27,0.3609299454994803
ORD-9117,2025-10-31,Maria Garcia,USA,SOUTH,2511.36,821.49,Furniture,15,0.26,0.3271096139143731
ORD-2555,2025-05-24,Fatima Khan,USA,East,4759.78,975.25,Furniture,15,0.16,0.204893923668741
ORD-5546,2025-08-13,Ravi Kumar,USA,SOUTH,3518.25,111.07,Office Supplies,8,0.08,0.03156967242236907
ORD-6155,2024-11-22,Ravi Kumar,AUSTRALIA,East,23.32,467.16,tech,3,0.44,20.032590051457976
ORD-6521,2025-07-08,Fatima Khan,USA,South,622.17,1401.27,tech,1,0.45,2.2522300978832153
ORD-3416,2021-07-23,Ava Thomas,INDIA,West,1093.36,277.32,Technology,12,0.44,0.25364015511816784
ORD-5867,2024-09-18,Olivia Martin,CANADA,Central,3073.96,-298.34,Furniture,14,0.13,-0.09705396296633657
ORD-4036,2021-08-12,Chen Zhao,UK,SOUTH,3178.57,874.08,tech,7,0.16,0.27499158426588055
ORD-1509,2023-02-11,David Johnson,INDIA,East,4567.84,1043.23,tech,3,0.01,0.22838584538863008
ORD-5199,2024-07-06,John Smith,INDIA,South,2911.7,-405.79,Technology,2,0.45,-0.13936531922931622
ORD-6759,2023-03-17,Maria Garcia,INDIA,Central,3359.34,219.05,Furniture,15,0.3,0.0652062607536004
ORD-6067,2023-12-24,Li Wei,CANADA,West,1279.15,1408.61,Technology,3,0.16,1.1012078333268185
ORD-5093,2019-12-19,chen zhao,USA,North,2467.66,1400.22,tech,9,0.05,0.5674282518661404
ORD-7711,2019-06-10,Maria Garcia,GERMANY,SOUTH,1135.38,629.0,Furniture,1,0.36,0.5539995420035583
ORD-3036,2020-05-12,Fatima Khan,USA,SOUTH,509.76,708.63,Technology,7,0.15,1.3901247645951036
ORD-1511,2023-06-22,Fatima Khan,GERMANY,East,1607.34,-405.54,Technology,4,0.01,-0.25230505058046215
ORD-3506,2025-01-02,Olivia Martin,INDIA,North,984.66,-10.64,Office Supplies,7,0.2,-0.010805760363983508
ORD-3190,2019-05-22,Alice Brown,INDIA,SOUTH,3145.08,659.05,Furniture,3,0.49,0.209549518613199
ORD-1165,2019-01-14,Ravi Kumar,AUSTRALIA,West,931.14,77.84,tech,12,0.16,0.08359645166140431
ORD-9686,2022-08-05,Ravi Kumar,AUSTRALIA,North,89.51,772.57,Furniture,14,0.25,8.631102670092726
ORD-9986,2020-07-02,Alice Brown,AUSTRALIA,north,2314.49,384.74,tech,9,0.05,0.16623100553469664
ORD-2689,2022-12-08,Fatima Khan,INDIA,SOUTH,1194.34,3.3,Furniture,6,0.4,0.002763032302359462
ORD-7539,2025-06-29,Fatima Khan,AUSTRALIA,Central,1212.17,1193.15,tech,1,0.16,0.9843091315574548
ORD-9084,2025-07-12,Ravi Kumar,USA,SOUTH,2367.35,-257.11,Furniture,2,0.03,-0.10860666990516823
ORD-5719,2023-04-06,David Johnson,INDIA,North,2618.19,-293.92,tech,6,0.46,-0.11226076029623519
ORD-4527,2024-08-04,Olivia Martin,UK,East,2924.66,983.18,Office Supplies,13,0.18,0.33616899058352084
ORD-9394,2020-03-24,Li Wei,USA,Central,2260.05,-476.73,Technology,8,0.2,-0.21093781111037366
ORD-8549,2022-05-05,Liam Wilson,GERMANY,SOUTH,4320.68,255.36,tech,8,0.08,0.05910180804873307
ORD-7891,2021-09-02,Chen Zhao,UK,West,3244.46,-425.41,Office Supplies,12,0.2,-0.1311188918957238
ORD-2301,2020-06-30,David Johnson,AUSTRALIA,South,1362.32,1118.93,Office Supplies,3,0.45,0.821341535028481
ORD-6776,2019-05-13,Fatima Khan,CANADA,SOUTH,606.24,454.98,tech,3,0.2,0.7504948535233571
ORD-1130,2019-07-15,Li Wei,GERMANY,South,3681.63,-111.02,tech,14,0.45,-0.030155121508679578
ORD-7956,2024-09-17,Olivia Martin,INDIA,East,80.16,192.66,Furniture,9,0.06,2.4034431137724552
ORD-1151,2022-09-25,Liam Wilson,USA,East,448.88,1301.65,Office Supplies,15,0.08,2.89977276777758
ORD-6537,2024-10-29,Ravi Kumar,CANADA,Central,2397.02,519.16,tech,10,0.03,0.21658559377894218
ORD-8498,2020-01-09,Chen Zhao,CANADA,South,1215.74,-158.01,Office Supplies,15,0.36,-0.12997022389655682
ORD-6931,2020-01-08,Liam Wilson,INDIA,North,3319.61,592.05,tech,3,0.11,0.1783492639195568
ORD-7847,2021-10-16,Noah Taylor,INDIA,north,1717.38,-165.06,Office Supplies,15,0.06,-0.09611151870873073
ORD-3980,2021-01-25,Chen Zhao,INDIA,SOUTH,899.33,-371.8,Furniture,3,0.48,-0.4134188784984377
ORD-2848,2023-08-09,Ava Thomas,GERMANY,West,488.39,160.73,Furniture,8,0.25,0.3291017424599193
ORD-6273,2020-12-16,Fatima Khan,UK,SOUTH,913.16,195.42,tech,9,0.28,0.21400411756975776
ORD-1415,2018-08-02,Olivia Martin,INDIA,South,4856.29,1204.32,tech,8,0.26,0.24799177973308842
ORD-2582,2024-03-30,Maria Garcia,INDIA,South,753.28,-67.18,tech,5,0.1,-0.08918330501274428
ORD-5283,2019-04-07,Ravi Kumar,UK,South,3271.49,595.89,Furniture,13,0.27,0.1821463614438681
ORD-5112,2019-09-30,Ravi Kumar,USA,north,2624.31,184.24,Office Supplies,8,0.31,0.07020512058407734
ORD-8354,2025-09-23,Fatima Khan,GERMANY,SOUTH,127.0,371.67,Furniture,8,0.1,2.926535433070866
ORD-9438,2020-12-19,Olivia Martin,GERMANY,SOUTH,2508.14,-404.77,Technology,12,0.12,-0.16138269020055676
ORD-2665,2018-03-10,Ava Thomas,GERMANY,SOUTH,1910.49,-281.31,tech,14,0.34,-0.14724494763123597
ORD-6774,2021-12-08,Ava Thomas,GERMANY,Central,2953.67,-349.23,tech,1,0.02,-0.1182359573005786
ORD-5880,2025-09-23,Maria Garcia,INDIA,North,3730.58,1310.74,Furniture,3,0.38,0.3513501921953155
ORD-4179,2020-04-24,Maria Garcia,CANADA,SOUTH,2140.24,779.41,tech,8,0.33,0.36416943894142717
ORD-5364,2025-06-08,John Smith,USA,West,613.84,566.91,Technology,3,0.44,0.923546852600026
ORD-3036,2018-11-07,Liam Wilson,INDIA,South,4676.18,-404.24,Furniture,2,0.01,-0.08644662951383394
ORD-1848,2023-03-24,Alice Brown,INDIA,North,2916.35,1120.13,Technology,11,0.39,0.3840862722238415
ORD-7164,2018-07-11,Ava Thomas,INDIA,SOUTH,3509.26,1002.57,Furniture,2,0.47,0.285692710144019
ORD-6079,2021-11-17,Chen Zhao,INDIA,East,4992.44,-51.08,tech,12,0.0,-0.010231469982613713
ORD-3065,2020-03-26,Chen Zhao,INDIA,East,866.44,265.43,Furniture,5,0.26,0.30634550574765707
ORD-6371,2019-10-23,David Johnson,INDIA,north,808.03,1499.01,Furniture,11,0.22,1.8551415170228829
ORD-6961,2018-09-06,Li Wei,INDIA,WEST,4224.77,-123.69,Technology,13,0.26,-0.029277333440637
ORD-4852,2018-08-13,Ravi Kumar,CANADA,North,1363.15,500.22,Technology,2,0.44,0.36695890405798315
ORD-8655,2019-05-16,Li Wei,USA,West,3784.92,605.92,Furniture,11,0.43,0.16008792788222734
ORD-4010,2024-12-30,Alice Brown,INDIA,SOUTH,4178.37,1396.02,Office Supplies,7,0.31,0.3341063620502732
ORD-7109,2022-04-07,Alice Brown,GERMANY,West,1123.28,1372.9,Office Supplies,3,0.21,1.2222242005555162
ORD-9887,2022-02-18,Li Wei,UK,North,540.37,-32.55,tech,6,0.41,-0.06023650461720672
ORD-6484,2023-02-17,Alice Brown,USA,north,4033.12,128.88,Technology,3,0.37,0.031955409211726904
ORD-5046,2025-12-08,Alice Brown,USA,East,2081.63,933.72,Technology,11,0.15,0.4485523363902326
